Round,Accuracy
0,0.1
1,0.1
2,0.1088
3,0.2116
4,0.2922
5,0.2599
6,0.3928
7,0.4781
8,0.5636
9,0.5665
10,0.6401
11,0.6065
12,0.6646
13,0.6325
14,0.6783
15,0.6423
16,0.6864
17,0.6595
18,0.6869
19,0.6652
20,0.6783
21,0.6574
22,0.6531
23,0.6612
24,0.6401
25,0.6533
26,0.6203
27,0.605
28,0.6108
29,0.6345
30,0.6217
31,0.6641
32,0.6409
33,0.6352
34,0.5885
35,0.6151
36,0.5956
37,0.6631
38,0.6508
39,0.653
40,0.6615
41,0.6456
42,0.662
43,0.6684
44,0.6467
45,0.6705
46,0.6619
47,0.6705
48,0.6595
49,0.6714
50,0.6627
