Round,Accuracy
0,0.1082
1,0.1589
2,0.1133
3,0.1033
4,0.1135
5,0.1028
6,0.1135
7,0.1028
8,0.1135
9,0.1028
10,0.1135
11,0.1028
12,0.1135
13,0.1028
14,0.1135
15,0.1028
16,0.1135
17,0.1028
18,0.1135
19,0.1028
20,0.1135
21,0.1028
22,0.1135
23,0.1028
24,0.1135
25,0.1028
26,0.1135
27,0.1028
28,0.1135
29,0.1028
30,0.1135
31,0.1028
32,0.1135
33,0.1028
34,0.1135
35,0.1028
36,0.1135
37,0.1028
38,0.1135
39,0.1028
40,0.1135
41,0.1028
42,0.1135
43,0.1028
44,0.1135
45,0.1028
46,0.1135
47,0.1028
48,0.1135
49,0.1028
50,0.1135
