Round,Accuracy
0,0.1834
1,0.483
2,0.4822
3,0.4822
4,0.2929
5,0.3505
6,0.486
7,0.4834
8,0.4822
9,0.4822
10,0.4824
11,0.4822
12,0.4843
13,0.4933
14,0.494
15,0.4972
16,0.5039
17,0.4998
18,0.4963
19,0.5011
20,0.5022
21,0.4884
22,0.506
23,0.5155
24,0.5222
25,0.5168
26,0.528
27,0.5288
28,0.5245
29,0.5301
30,0.5284
31,0.5058
32,0.4918
33,0.5168
34,0.5097
35,0.5342
36,0.537
37,0.5095
38,0.4998
39,0.5166
40,0.5189
41,0.5215
42,0.5213
43,0.511
44,0.4826
45,0.5166
46,0.5217
47,0.5086
48,0.5215
49,0.5243
50,0.511
