Round,Accuracy
0,0.0
1,0.4822
2,0.4211
3,0.4822
4,0.4914
5,0.488
6,0.4981
7,0.4985
8,0.5432
9,0.5034
10,0.5088
11,0.4933
12,0.3865
13,0.4978
14,0.4538
15,0.5273
16,0.5269
17,0.5228
18,0.4155
19,0.5095
20,0.4688
21,0.5092
22,0.4738
23,0.5181
24,0.4402
25,0.5123
26,0.4196
27,0.5103
28,0.4041
29,0.514
30,0.4652
31,0.514
32,0.4475
33,0.5234
34,0.4684
35,0.5245
36,0.446
37,0.5256
38,0.448
39,0.5239
40,0.4406
41,0.5209
42,0.4553
43,0.5269
44,0.4566
45,0.534
46,0.4531
47,0.5333
48,0.4843
49,0.5351
50,0.4462
