Round,Accuracy
0,0.1
1,0.3763
2,0.4071
3,0.4021
4,0.4006
5,0.3991
6,0.3951
7,0.3954
8,0.3912
9,0.3892
10,0.3903
11,0.3895
12,0.3892
13,0.3882
14,0.3879
15,0.3874
16,0.3869
17,0.3867
18,0.3877
19,0.3852
20,0.3856
21,0.386
22,0.3841
23,0.3839
24,0.384
25,0.3813
26,0.3828
27,0.3843
28,0.3846
29,0.3806
30,0.3825
31,0.3806
32,0.381
33,0.3818
34,0.3794
35,0.3814
36,0.3816
37,0.3814
38,0.3793
39,0.3817
40,0.3827
41,0.3793
42,0.3799
43,0.3812
44,0.3808
45,0.3787
46,0.3792
47,0.379
48,0.3791
49,0.3797
50,0.3805
