Round,Accuracy
0,0.1032
1,0.3996
2,0.4257
3,0.4179
4,0.4159
5,0.4145
6,0.4097
7,0.4053
8,0.4029
9,0.4014
10,0.4006
11,0.399
12,0.4
13,0.3995
14,0.3985
15,0.3978
16,0.398
17,0.3973
18,0.3986
19,0.394
20,0.3948
21,0.3958
22,0.3953
23,0.3946
24,0.3954
25,0.3958
26,0.3916
27,0.3941
28,0.3932
29,0.3933
30,0.3937
31,0.3896
32,0.3912
33,0.3913
34,0.3916
35,0.3923
36,0.3881
37,0.3884
38,0.3878
39,0.3904
40,0.3906
41,0.3868
42,0.3889
43,0.3898
44,0.3871
45,0.3877
46,0.3842
47,0.3866
48,0.3878
49,0.3864
50,0.3844
