Round,Accuracy
0,0.029
1,0.4822
2,0.4671
3,0.4858
4,0.4972
5,0.5002
6,0.497
7,0.4996
8,0.4987
9,0.4869
10,0.4996
11,0.4884
12,0.4976
13,0.5065
14,0.4892
15,0.5039
16,0.4976
17,0.497
18,0.4938
19,0.5015
20,0.5011
21,0.2217
22,0.5013
23,0.5022
24,0.4981
25,0.2525
26,0.4832
27,0.4837
28,0.3742
29,0.4822
30,0.2381
31,0.4822
32,0.4822
33,0.1847
34,0.4819
35,0.4822
36,0.1824
37,0.4822
38,0.4822
39,0.1834
40,0.4822
41,0.1834
42,0.4822
43,0.1834
44,0.4822
45,0.4822
46,0.4822
47,0.4822
48,0.1834
49,0.4822
50,0.1834
