Round,Accuracy
0,0.1028
1,0.9754
2,0.9854
3,0.988
4,0.9897
5,0.9905
6,0.9904
7,0.9914
8,0.9917
9,0.9916
10,0.9917
11,0.9913
12,0.9918
13,0.992
14,0.9922
15,0.9922
16,0.9918
17,0.9918
18,0.9924
19,0.9924
20,0.9925
21,0.9925
22,0.9927
23,0.9927
24,0.9924
25,0.9926
26,0.9923
27,0.9921
28,0.992
29,0.992
30,0.9923
31,0.9918
32,0.9918
33,0.9921
34,0.9922
35,0.9922
36,0.9922
37,0.9918
38,0.9919
39,0.9921
40,0.9922
41,0.9922
42,0.9921
43,0.9918
44,0.9917
45,0.9918
46,0.992
47,0.9922
48,0.992
49,0.9919
50,0.9921
