Round,Accuracy
0,0.1189
1,0.9789
2,0.9871
3,0.9885
4,0.9899
5,0.9905
6,0.9909
7,0.9918
8,0.9915
9,0.9924
10,0.9925
11,0.9924
12,0.9924
13,0.9924
14,0.9928
15,0.9928
16,0.9925
17,0.992
18,0.9924
19,0.9925
20,0.9925
21,0.9927
22,0.993
23,0.9925
24,0.9926
25,0.9925
26,0.9928
27,0.9924
28,0.9927
29,0.9925
30,0.9925
31,0.9928
32,0.9928
33,0.9928
34,0.9923
35,0.9927
36,0.993
37,0.9923
38,0.9933
39,0.9928
40,0.9928
41,0.9925
42,0.9925
43,0.9927
44,0.9927
45,0.9925
46,0.9928
47,0.9924
48,0.9924
49,0.9924
50,0.9926
