Round,Accuracy
0,0.0759
1,0.196
2,0.3607
3,0.6138
4,0.696
5,0.7379
6,0.7646
7,0.7817
8,0.7946
9,0.8042
10,0.813
11,0.8197
12,0.8257
13,0.8299
14,0.8346
15,0.839
16,0.8414
17,0.8433
18,0.8458
19,0.847
20,0.8481
21,0.8492
22,0.8511
23,0.852
24,0.855
25,0.8548
26,0.855
27,0.8555
28,0.8566
29,0.8563
30,0.8577
31,0.8564
32,0.8577
33,0.8576
34,0.8571
35,0.8573
36,0.8575
37,0.8591
38,0.8593
39,0.8593
40,0.8606
41,0.8597
42,0.8601
43,0.8603
44,0.8607
45,0.8607
46,0.8607
47,0.8604
48,0.8606
49,0.8612
50,0.8623
