Round,Accuracy
0,0.1
1,0.766
2,0.8072
3,0.8204
4,0.8298
5,0.8324
6,0.8362
7,0.834
8,0.8426
9,0.837
10,0.8367
11,0.8387
12,0.8396
13,0.8358
14,0.841
15,0.8424
16,0.8469
17,0.8414
18,0.8438
19,0.8423
20,0.8426
21,0.843
22,0.8451
23,0.8451
24,0.8442
25,0.843
26,0.8443
27,0.8448
28,0.846
29,0.8455
30,0.8445
31,0.8476
32,0.845
33,0.8462
34,0.8422
35,0.845
36,0.8428
37,0.8441
38,0.8444
39,0.8457
40,0.8444
41,0.8422
42,0.8437
43,0.8422
44,0.8422
45,0.8437
46,0.8442
47,0.8427
48,0.8441
49,0.8442
50,0.8449
