Round,Accuracy
0,0.1
1,0.7133
2,0.7732
3,0.8001
4,0.8071
5,0.8113
6,0.8199
7,0.8256
8,0.8276
9,0.8286
10,0.8324
11,0.8327
12,0.8335
13,0.8331
14,0.838
15,0.8367
16,0.8361
17,0.8383
18,0.8369
19,0.8395
20,0.8409
21,0.8393
22,0.8382
23,0.8388
24,0.841
25,0.8422
26,0.8419
27,0.8431
28,0.8435
29,0.8419
30,0.8416
31,0.8437
32,0.8436
33,0.8437
34,0.8429
35,0.8447
36,0.8469
37,0.8458
38,0.8465
39,0.8466
40,0.8465
41,0.849
42,0.8446
43,0.848
44,0.847
45,0.8464
46,0.8464
47,0.8478
48,0.8477
49,0.8484
50,0.8485
