Round,Accuracy
0,0.7649
1,0.8555
2,0.8494
3,0.8449
4,0.8308
5,0.8383
6,0.8356
7,0.8279
8,0.8377
9,0.8362
10,0.8354
11,0.8379
12,0.8372
13,0.8366
14,0.8323
15,0.8333
16,0.8306
17,0.8285
18,0.83
19,0.8294
20,0.8168
21,0.8141
22,0.827
23,0.8151
24,0.8256
25,0.8283
26,0.827
27,0.8262
28,0.8268
29,0.8259
30,0.8287
31,0.8271
32,0.8274
33,0.8288
34,0.8254
35,0.8313
36,0.8303
37,0.8339
38,0.83
39,0.8323
40,0.827
41,0.8299
42,0.8305
43,0.8291
44,0.8326
45,0.8336
46,0.8319
47,0.8297
48,0.8345
49,0.8326
50,0.8325
