Round,Accuracy
0,0.2351
1,0.8524
2,0.8595
3,0.8577
4,0.8557
5,0.8567
6,0.8566
7,0.8564
8,0.8523
9,0.8564
10,0.8552
11,0.8564
12,0.8524
13,0.8503
14,0.8557
15,0.8531
16,0.8481
17,0.8462
18,0.8477
19,0.8431
20,0.8468
21,0.8442
22,0.8491
23,0.8391
24,0.8425
25,0.8462
26,0.8435
27,0.8419
28,0.8451
29,0.8462
30,0.8458
31,0.8478
32,0.8489
33,0.8396
34,0.8415
35,0.8414
36,0.8489
37,0.8511
38,0.8402
39,0.8468
40,0.8445
41,0.8385
42,0.8466
43,0.8448
44,0.8454
45,0.8389
46,0.8371
47,0.8458
48,0.8372
49,0.8454
50,0.8425
