Round,Accuracy
0,0.0986
1,0.7964
2,0.9637
3,0.9814
4,0.9792
5,0.9757
6,0.9818
7,0.9825
8,0.9845
9,0.9847
10,0.9844
11,0.9845
12,0.9851
13,0.9867
14,0.9875
15,0.9875
16,0.9873
17,0.987
18,0.9875
19,0.9865
20,0.987
21,0.9866
22,0.987
23,0.988
24,0.9886
25,0.989
26,0.9891
27,0.9876
28,0.9871
29,0.9869
30,0.9869
31,0.987
32,0.987
33,0.9879
34,0.9888
35,0.9887
36,0.9875
37,0.9876
38,0.988
39,0.9875
40,0.9872
41,0.9868
42,0.9873
43,0.9882
44,0.9879
45,0.988
46,0.9873
47,0.9879
48,0.9889
49,0.9893
50,0.9896
