Round,Accuracy
0,0.058
1,0.8485
2,0.9645
3,0.9719
4,0.9634
5,0.973
6,0.9784
7,0.9826
8,0.9843
9,0.9865
10,0.9863
11,0.9866
12,0.9871
13,0.987
14,0.988
15,0.9872
16,0.9876
17,0.9872
18,0.9862
19,0.9866
20,0.9863
21,0.9885
22,0.988
23,0.9884
24,0.9881
25,0.9883
26,0.9879
27,0.9882
28,0.9883
29,0.9874
30,0.9871
31,0.9879
32,0.9881
33,0.9881
34,0.988
35,0.9869
36,0.9867
37,0.9867
38,0.9867
39,0.9867
40,0.9861
41,0.9859
42,0.9868
43,0.9876
44,0.9889
45,0.9888
46,0.9876
47,0.9881
48,0.9877
49,0.9875
50,0.9879
