Round,Avg Accuracy,Std Accuracy
0,0.0706,0.0051
1,0.3182,0.1277
2,0.6490,0.0776
3,0.8334,0.0119
4,0.8443,0.0140
5,0.8421,0.0101
6,0.8630,0.0042
7,0.8261,0.0325
8,0.8663,0.0051
9,0.8707,0.0045
10,0.8761,0.0040
11,0.8711,0.0098
12,0.8725,0.0094
13,0.8719,0.0073
14,0.8699,0.0038
15,0.8664,0.0192
16,0.8828,0.0029
17,0.8745,0.0087
18,0.8840,0.0007
19,0.8714,0.0095
20,0.8807,0.0061
21,0.8701,0.0233
22,0.8855,0.0028
23,0.8571,0.0373
24,0.8834,0.0030
25,0.8834,0.0007
26,0.8806,0.0047
27,0.8639,0.0157
28,0.8751,0.0113
29,0.8835,0.0029
30,0.8714,0.0078
31,0.8823,0.0047
32,0.8830,0.0047
33,0.8842,0.0018
34,0.8847,0.0021
35,0.8845,0.0038
36,0.8836,0.0036
37,0.8816,0.0068
38,0.8844,0.0015
39,0.8691,0.0220
40,0.8427,0.0609
41,0.8802,0.0057
42,0.8777,0.0098
43,0.8729,0.0190
44,0.8854,0.0023
45,0.8851,0.0029
46,0.8824,0.0028
47,0.8847,0.0021
48,0.8815,0.0050
49,0.8792,0.0059
50,0.8835,0.0021
