Round,Avg Accuracy,Std Accuracy
0,0.1238,0.0330
1,0.3065,0.1213
2,0.7579,0.0125
3,0.8083,0.0067
4,0.8136,0.0067
5,0.8161,0.0070
6,0.8180,0.0063
7,0.8174,0.0084
8,0.8205,0.0084
9,0.8214,0.0071
10,0.8195,0.0057
11,0.8209,0.0061
12,0.8192,0.0061
13,0.8188,0.0059
14,0.8180,0.0053
15,0.8203,0.0039
16,0.8172,0.0070
17,0.8192,0.0046
18,0.8172,0.0052
19,0.8178,0.0034
20,0.8198,0.0039
21,0.8173,0.0030
22,0.8186,0.0034
23,0.8169,0.0065
24,0.8172,0.0041
25,0.8206,0.0033
26,0.8192,0.0020
27,0.8183,0.0049
28,0.8183,0.0054
29,0.8206,0.0050
30,0.8207,0.0029
31,0.8176,0.0044
32,0.8206,0.0035
33,0.8191,0.0035
34,0.8199,0.0030
35,0.8195,0.0033
36,0.8180,0.0030
37,0.8177,0.0045
38,0.8198,0.0026
39,0.8199,0.0025
40,0.8205,0.0028
41,0.8182,0.0023
42,0.8196,0.0036
43,0.8204,0.0038
44,0.8175,0.0034
45,0.8188,0.0055
46,0.8158,0.0054
47,0.8192,0.0055
48,0.8200,0.0040
49,0.8198,0.0027
50,0.8205,0.0024
