Round,Avg Accuracy,Std Accuracy
0,0.0835,0.0095
1,0.2420,0.0384
2,0.6612,0.0761
3,0.7999,0.0348
4,0.8217,0.0160
5,0.8059,0.0444
6,0.8462,0.0136
7,0.8213,0.0521
8,0.8563,0.0071
9,0.8658,0.0123
10,0.8700,0.0104
11,0.8662,0.0184
12,0.8656,0.0078
13,0.8759,0.0039
14,0.8725,0.0093
15,0.7531,0.1667
16,0.8751,0.0037
17,0.8784,0.0048
18,0.8643,0.0254
19,0.8716,0.0115
20,0.8816,0.0042
21,0.8806,0.0054
22,0.8786,0.0031
23,0.8805,0.0053
24,0.8795,0.0067
25,0.8701,0.0159
26,0.8713,0.0081
27,0.8783,0.0069
28,0.8656,0.0151
29,0.8825,0.0048
30,0.8758,0.0101
31,0.8820,0.0042
32,0.8169,0.0598
33,0.8242,0.0666
34,0.8770,0.0054
35,0.8788,0.0059
36,0.8797,0.0072
37,0.8766,0.0050
38,0.8810,0.0045
39,0.8828,0.0032
40,0.8811,0.0042
41,0.8825,0.0033
42,0.8807,0.0029
43,0.8657,0.0265
44,0.8811,0.0037
45,0.8785,0.0034
46,0.8817,0.0032
47,0.8611,0.0320
48,0.8807,0.0033
49,0.8817,0.0029
50,0.8807,0.0036
