Round,Accuracy
0,0.1107
1,0.4186
2,0.7962
3,0.7846
4,0.7746
5,0.8193
6,0.8667
7,0.8646
8,0.8767
9,0.8808
10,0.8841
11,0.8646
12,0.8818
13,0.8844
14,0.8848
15,0.8835
16,0.8861
17,0.8847
18,0.8879
19,0.8868
20,0.8854
21,0.8841
22,0.8822
23,0.8584
24,0.8859
25,0.8863
26,0.8862
27,0.8862
28,0.8863
29,0.8866
30,0.885
31,0.8854
32,0.8849
33,0.8873
34,0.8872
35,0.8872
36,0.8871
37,0.8845
38,0.8855
39,0.8862
40,0.8823
41,0.8864
42,0.8864
43,0.8871
44,0.8826
45,0.8808
46,0.8859
47,0.8854
48,0.8856
49,0.8863
50,0.8831
