Round,Accuracy
0,0.0968
1,0.4237
2,0.5002
3,0.5284
4,0.5508
5,0.5667
6,0.5814
7,0.5858
8,0.5909
9,0.5953
10,0.6019
11,0.6042
12,0.6068
13,0.6109
14,0.6091
15,0.6148
16,0.6206
17,0.6222
18,0.6232
19,0.6249
20,0.6258
21,0.6236
22,0.6206
23,0.6299
24,0.6305
25,0.6339
26,0.6364
27,0.634
28,0.6329
29,0.6305
30,0.6351
31,0.6399
32,0.6391
33,0.6364
34,0.6347
35,0.6395
36,0.6375
37,0.6405
38,0.6406
39,0.635
40,0.6362
41,0.6404
42,0.6348
43,0.6411
44,0.6385
45,0.6414
46,0.6426
47,0.6361
48,0.6369
49,0.6397
50,0.6411
