Round,Accuracy
0,0.1043
1,0.2582
2,0.3426
3,0.3412
4,0.3657
5,0.4355
6,0.4669
7,0.4442
8,0.4457
9,0.4735
10,0.4899
11,0.5197
12,0.5466
13,0.567
14,0.5758
15,0.5774
16,0.5786
17,0.5807
18,0.5945
19,0.6092
20,0.6083
21,0.6161
22,0.6133
23,0.6132
24,0.6225
25,0.633
26,0.6326
27,0.6298
28,0.634
29,0.6409
30,0.636
31,0.6375
32,0.6287
33,0.6457
34,0.6445
35,0.6505
36,0.6554
37,0.6578
38,0.6597
39,0.6562
40,0.6548
41,0.6616
42,0.6607
43,0.6615
44,0.6655
45,0.6734
46,0.6674
47,0.6695
48,0.6653
49,0.6763
50,0.6787
