Round,Accuracy
0,0.1
1,0.2336
2,0.3484
3,0.383
4,0.387
5,0.385
6,0.3853
7,0.3806
8,0.3787
9,0.3718
10,0.3711
11,0.3728
12,0.3674
13,0.3654
14,0.3651
15,0.3686
16,0.3671
17,0.3658
18,0.3634
19,0.3636
20,0.3627
21,0.3616
22,0.3638
23,0.365
24,0.3651
25,0.3623
26,0.3625
27,0.3622
28,0.3632
29,0.3617
30,0.3598
31,0.3599
32,0.3615
33,0.3625
34,0.3634
35,0.3618
36,0.3611
37,0.3605
38,0.3619
39,0.3604
40,0.3633
41,0.3617
42,0.3605
43,0.3603
44,0.3629
45,0.3621
46,0.3588
47,0.3599
48,0.3584
49,0.3593
50,0.3585
