Round,Accuracy
0,0.1
1,0.1658
2,0.3308
3,0.3459
4,0.3403
5,0.3423
6,0.3419
7,0.3468
8,0.3503
9,0.3505
10,0.3478
11,0.3502
12,0.3498
13,0.3506
14,0.35
15,0.3498
16,0.3485
17,0.3488
18,0.3492
19,0.3503
20,0.3497
21,0.3472
22,0.3489
23,0.3475
24,0.3478
25,0.347
26,0.3466
27,0.3504
28,0.3475
29,0.3478
30,0.3467
31,0.3479
32,0.3482
33,0.3468
34,0.3472
35,0.3467
36,0.3461
37,0.344
38,0.3457
39,0.3454
40,0.3462
41,0.3452
42,0.344
43,0.3436
44,0.3435
45,0.3448
46,0.3453
47,0.3436
48,0.3454
49,0.3455
50,0.3453
