Round,Accuracy
0,0.0936
1,0.2011
2,0.3413
3,0.3827
4,0.3962
5,0.394
6,0.3936
7,0.3882
8,0.3798
9,0.3803
10,0.377
11,0.3767
12,0.3754
13,0.3737
14,0.3756
15,0.374
16,0.3716
17,0.3731
18,0.3744
19,0.3736
20,0.373
21,0.3702
22,0.3711
23,0.3716
24,0.3698
25,0.3734
26,0.3708
27,0.3711
28,0.3681
29,0.37
30,0.3709
31,0.3698
32,0.3682
33,0.3697
34,0.3689
35,0.3684
36,0.3666
37,0.3664
38,0.3681
39,0.3671
40,0.3677
41,0.3667
42,0.3677
43,0.367
44,0.3681
45,0.3665
46,0.3671
47,0.3669
48,0.3663
49,0.3661
50,0.3657
