Round,Accuracy
0,0.7649
1,0.8543
2,0.8531
3,0.8508
4,0.8552
5,0.8543
6,0.8543
7,0.8571
8,0.8544
9,0.858
10,0.8594
11,0.8544
12,0.8557
13,0.854
14,0.8555
15,0.8531
16,0.8554
17,0.8546
18,0.8548
19,0.8571
20,0.8564
21,0.8572
22,0.8561
23,0.8541
24,0.854
25,0.8567
26,0.8541
27,0.8546
28,0.8571
29,0.8571
30,0.8581
31,0.8564
32,0.8551
33,0.8574
34,0.8521
35,0.8511
36,0.8517
37,0.8505
38,0.8528
39,0.8535
40,0.8543
41,0.8534
42,0.8531
43,0.8544
44,0.8508
45,0.8474
46,0.8528
47,0.8524
48,0.8541
49,0.8546
50,0.8534
