Round,Accuracy
0,0.1
1,0.1703
2,0.169
3,0.2416
4,0.3117
5,0.3332
6,0.3861
7,0.4225
8,0.4646
9,0.4942
10,0.5139
11,0.5207
12,0.5335
13,0.5427
14,0.5452
15,0.5424
16,0.5525
17,0.5662
18,0.5663
19,0.5734
20,0.5893
21,0.5778
22,0.5817
23,0.5846
24,0.5833
25,0.5922
26,0.5881
27,0.5955
28,0.5909
29,0.5949
30,0.6063
31,0.6047
32,0.6065
33,0.6096
34,0.6144
35,0.612
36,0.6104
37,0.6097
38,0.6211
39,0.6155
40,0.6195
41,0.6098
42,0.6097
43,0.6158
44,0.6218
45,0.6075
46,0.6232
47,0.6098
48,0.6105
49,0.6122
50,0.6164
