Round,Accuracy
0,0.1
1,0.114
2,0.1266
3,0.2387
4,0.3807
5,0.3471
6,0.4339
7,0.4282
8,0.4706
9,0.4765
10,0.4936
11,0.4979
12,0.5133
13,0.5221
14,0.5359
15,0.5339
16,0.5461
17,0.5459
18,0.5524
19,0.5483
20,0.563
21,0.5568
22,0.5591
23,0.5477
24,0.5669
25,0.5588
26,0.5755
27,0.5843
28,0.5783
29,0.5774
30,0.5885
31,0.5842
32,0.5851
33,0.5938
34,0.5903
35,0.6009
36,0.5931
37,0.6023
38,0.592
39,0.6043
40,0.6002
41,0.5995
42,0.5984
43,0.6093
44,0.6042
45,0.6013
46,0.6021
47,0.6041
48,0.6077
49,0.6183
50,0.6016
