Round,Accuracy
0,0.0886
1,0.8877
2,0.9618
3,0.9791
4,0.9776
5,0.9787
6,0.9847
7,0.9856
8,0.9855
9,0.9869
10,0.9863
11,0.9853
12,0.9869
13,0.988
14,0.9878
15,0.9882
16,0.9891
17,0.9898
18,0.9901
19,0.9899
20,0.9891
21,0.9887
22,0.9892
23,0.9899
24,0.99
25,0.9888
26,0.9886
27,0.9896
28,0.9893
29,0.9897
30,0.99
31,0.9897
32,0.9898
33,0.9898
34,0.9891
35,0.9896
36,0.9892
37,0.9891
38,0.9897
39,0.9895
40,0.9888
41,0.9888
42,0.9892
43,0.9901
44,0.9904
45,0.9894
46,0.9899
47,0.9905
48,0.9902
49,0.9902
50,0.99
