Round,Accuracy
0,0.0822
1,0.8044
2,0.9612
3,0.9835
4,0.9812
5,0.9822
6,0.9856
7,0.9863
8,0.987
9,0.9883
10,0.9867
11,0.9879
12,0.9888
13,0.9875
14,0.9884
15,0.9888
16,0.9888
17,0.9887
18,0.9893
19,0.9893
20,0.9895
21,0.9894
22,0.9901
23,0.9899
24,0.9902
25,0.9904
26,0.9906
27,0.9899
28,0.9896
29,0.9896
30,0.9891
31,0.989
32,0.9894
33,0.9898
34,0.9894
35,0.9903
36,0.9905
37,0.9904
38,0.99
39,0.99
40,0.9902
41,0.9907
42,0.9901
43,0.9904
44,0.9905
45,0.991
46,0.9905
47,0.9898
48,0.9911
49,0.9911
50,0.9917
