Round,Accuracy
0,0.0
1,0.4822
2,0.4989
3,0.5333
4,0.551
5,0.5654
6,0.5705
7,0.5834
8,0.5854
9,0.5974
10,0.5955
11,0.5998
12,0.6069
13,0.6004
14,0.5912
15,0.5852
16,0.588
17,0.5888
18,0.5916
19,0.5708
20,0.588
21,0.5832
22,0.5811
23,0.5854
24,0.5794
25,0.5598
26,0.5948
27,0.5783
28,0.5669
29,0.5748
30,0.5852
31,0.5546
32,0.583
33,0.5628
34,0.5783
35,0.5869
36,0.5432
37,0.5822
38,0.5819
39,0.5856
40,0.5796
41,0.5774
42,0.5871
43,0.5895
44,0.5847
45,0.586
46,0.5817
47,0.5776
48,0.583
49,0.5804
50,0.5942
