Round,Accuracy
0,0.1
1,0.1005
2,0.1119
3,0.1744
4,0.2109
5,0.2322
6,0.2542
7,0.2618
8,0.2726
9,0.263
10,0.2797
11,0.2628
12,0.2793
13,0.2623
14,0.2751
15,0.2599
16,0.276
17,0.2557
18,0.2763
19,0.2481
20,0.2781
21,0.241
22,0.2743
23,0.2366
24,0.278
25,0.2433
26,0.2798
27,0.2493
28,0.2829
29,0.249
30,0.2826
31,0.2596
32,0.2811
33,0.2573
34,0.2788
35,0.2552
36,0.2807
37,0.2574
38,0.2795
39,0.2629
40,0.2775
41,0.259
42,0.277
43,0.2612
44,0.2821
45,0.2635
46,0.2871
47,0.2594
48,0.2904
49,0.26
50,0.2924
