Round,Accuracy
0,0.1
1,0.1
2,0.143
3,0.2178
4,0.2385
5,0.2453
6,0.2462
7,0.2477
8,0.2479
9,0.2451
10,0.2529
11,0.2501
12,0.2583
13,0.2562
14,0.2603
15,0.257
16,0.2605
17,0.2569
18,0.2611
19,0.2548
20,0.2598
21,0.2608
22,0.2568
23,0.2586
24,0.2563
25,0.2587
26,0.2586
27,0.2627
28,0.2588
29,0.2654
30,0.2646
31,0.2685
32,0.2656
33,0.2697
34,0.2647
35,0.2712
36,0.268
37,0.2724
38,0.2692
39,0.2705
40,0.2652
41,0.2669
42,0.27
43,0.2655
44,0.2689
45,0.2677
46,0.273
47,0.2721
48,0.2736
49,0.2701
50,0.2729
