Round,Accuracy
0,0.1
1,0.6655
2,0.702
3,0.6988
4,0.7121
5,0.7104
6,0.7134
7,0.7117
8,0.7187
9,0.7152
10,0.7115
11,0.7232
12,0.7228
13,0.7163
14,0.7187
15,0.7194
16,0.7175
17,0.7187
18,0.7213
19,0.726
20,0.7122
21,0.7193
22,0.7243
23,0.7221
24,0.7209
25,0.7152
26,0.7184
27,0.7232
28,0.7236
29,0.721
30,0.715
31,0.7177
32,0.7213
33,0.725
34,0.7161
35,0.72
36,0.7238
37,0.7225
38,0.7186
39,0.7193
40,0.7235
41,0.709
42,0.7285
43,0.7249
44,0.7296
45,0.7205
46,0.7185
47,0.7203
48,0.7223
49,0.7204
50,0.7259
