Round,Accuracy
0,0.1
1,0.686
2,0.7004
3,0.7104
4,0.7112
5,0.7167
6,0.7102
7,0.7149
8,0.7201
9,0.7192
10,0.7272
11,0.7167
12,0.7274
13,0.7251
14,0.7202
15,0.7145
16,0.7235
17,0.7256
18,0.7187
19,0.724
20,0.7209
21,0.7127
22,0.7204
23,0.7241
24,0.7212
25,0.7236
26,0.72
27,0.7232
28,0.7294
29,0.7229
30,0.7266
31,0.7175
32,0.7142
33,0.7263
34,0.7217
35,0.7204
36,0.7266
37,0.7201
38,0.7235
39,0.72
40,0.7248
41,0.7265
42,0.719
43,0.7216
44,0.7238
45,0.7272
46,0.7239
47,0.7282
48,0.7266
49,0.7218
50,0.7219
