Round,Avg Accuracy,Std Accuracy
0,0.0980,0.0000
1,0.0980,0.0000
2,0.1142,0.0000
3,0.1135,0.0000
4,0.0892,0.0000
5,0.0982,0.0000
6,0.0958,0.0000
7,0.0980,0.0000
8,0.1010,0.0000
9,0.1010,0.0000
10,0.1010,0.0000
11,0.1010,0.0000
12,0.1223,0.0000
13,0.0887,0.0000
14,0.1028,0.0000
15,0.1028,0.0000
16,0.1135,0.0000
17,0.1135,0.0000
18,0.1135,0.0000
19,0.0980,0.0000
20,0.0964,0.0000
21,0.1014,0.0000
22,0.1010,0.0000
23,0.1010,0.0000
24,0.0984,0.0000
25,0.0982,0.0000
26,0.1073,0.0000
27,0.0892,0.0000
28,0.1028,0.0000
29,0.1028,0.0000
30,0.1028,0.0000
31,0.1135,0.0000
32,0.1135,0.0000
33,0.1135,0.0000
34,0.1135,0.0000
35,0.1190,0.0000
36,0.1102,0.0000
37,0.1320,0.0000
38,0.1338,0.0000
39,0.1675,0.0000
40,0.2869,0.0000
41,0.2536,0.0000
42,0.3295,0.0000
43,0.2895,0.0000
44,0.2864,0.0000
45,0.2730,0.0000
46,0.1963,0.0000
47,0.2278,0.0000
48,0.2885,0.0000
49,0.3580,0.0000
50,0.4251,0.0000
