Round,Avg Accuracy,Std Accuracy
0,0.1177,0.0225
1,0.1364,0.0334
2,0.1082,0.0073
3,0.1092,0.0192
4,0.1152,0.0024
5,0.1033,0.0117
6,0.1233,0.0138
7,0.1028,0.0087
8,0.1243,0.0152
9,0.1072,0.0046
10,0.1174,0.0055
11,0.1058,0.0055
12,0.1095,0.0056
13,0.1058,0.0055
14,0.1147,0.0016
15,0.1058,0.0055
16,0.1118,0.0024
17,0.1058,0.0055
18,0.1099,0.0050
19,0.1076,0.0044
20,0.1099,0.0050
21,0.1260,0.0257
22,0.1099,0.0050
23,0.1185,0.0152
24,0.1099,0.0050
25,0.1064,0.0050
26,0.1099,0.0050
27,0.1064,0.0050
28,0.1099,0.0050
29,0.1064,0.0050
30,0.1099,0.0050
31,0.1077,0.0044
32,0.1099,0.0050
33,0.1094,0.0047
34,0.1099,0.0050
35,0.1058,0.0055
36,0.1099,0.0050
37,0.1058,0.0055
38,0.1099,0.0050
39,0.1058,0.0055
40,0.1099,0.0050
41,0.1058,0.0055
42,0.1099,0.0050
43,0.1058,0.0055
44,0.1099,0.0050
45,0.1058,0.0055
46,0.1099,0.0050
47,0.1108,0.0058
48,0.1099,0.0050
49,0.1196,0.0168
50,0.1099,0.0050
