Round,Avg Accuracy,Std Accuracy
0,0.1011,0.0120
1,0.1310,0.0425
2,0.0983,0.0021
3,0.0966,0.0072
4,0.1061,0.0076
5,0.1043,0.0054
6,0.1252,0.0337
7,0.1010,0.0002
8,0.1210,0.0283
9,0.1088,0.0075
10,0.1134,0.0216
11,0.1397,0.0448
12,0.1023,0.0010
13,0.1275,0.0418
14,0.1243,0.0388
15,0.1153,0.0150
16,0.1176,0.0155
17,0.1117,0.0060
18,0.1597,0.0590
19,0.1517,0.0381
20,0.1065,0.0065
21,0.1487,0.0676
22,0.2157,0.1595
23,0.2235,0.0904
24,0.2288,0.0917
25,0.1802,0.1095
26,0.1763,0.0641
27,0.2114,0.0873
28,0.2168,0.0839
29,0.2381,0.1024
30,0.2655,0.1369
31,0.2526,0.1117
32,0.2278,0.1397
33,0.3679,0.2005
34,0.2889,0.1696
35,0.2909,0.1177
36,0.3003,0.1437
37,0.3264,0.1614
38,0.3669,0.1959
39,0.3506,0.1863
40,0.3313,0.1953
41,0.3136,0.2208
42,0.3235,0.1482
43,0.3296,0.1721
44,0.3719,0.1326
45,0.3540,0.1832
46,0.4104,0.1582
47,0.4342,0.2386
48,0.4022,0.2024
49,0.3880,0.2035
50,0.4024,0.2180
