Round,Avg Accuracy,Std Accuracy
0,0.1156,0.0050
1,0.1066,0.0049
2,0.0995,0.0103
3,0.1159,0.0199
4,0.1008,0.0018
5,0.1016,0.0008
6,0.0998,0.0017
7,0.1008,0.0020
8,0.0981,0.0001
9,0.0991,0.0014
10,0.0961,0.0050
11,0.0931,0.0069
12,0.1150,0.0022
13,0.0975,0.0076
14,0.0879,0.0150
15,0.1012,0.0100
16,0.1024,0.0011
17,0.0997,0.0022
18,0.1086,0.0079
19,0.0977,0.0061
20,0.0939,0.0066
21,0.0962,0.0015
22,0.1000,0.0030
23,0.1068,0.0048
24,0.1123,0.0017
25,0.1050,0.0079
26,0.1228,0.0367
27,0.1148,0.0270
28,0.1199,0.0340
29,0.1350,0.0486
30,0.1419,0.0603
31,0.1483,0.0654
32,0.1499,0.0714
33,0.1401,0.0559
34,0.1438,0.0558
35,0.1379,0.0643
36,0.1200,0.0331
37,0.1359,0.0567
38,0.1591,0.0894
39,0.1784,0.0918
40,0.1702,0.0913
41,0.1702,0.0892
42,0.1728,0.1100
43,0.1726,0.0913
44,0.1955,0.1276
45,0.1788,0.1085
46,0.1763,0.1069
47,0.1899,0.1208
48,0.1731,0.1077
49,0.1852,0.1178
50,0.1886,0.1277
