Round,Avg Accuracy,Std Accuracy
0,0.1061,0.0069
1,0.1091,0.0135
2,0.0980,0.0021
3,0.0927,0.0077
4,0.1135,0.0254
5,0.0943,0.0071
6,0.1015,0.0009
7,0.1010,0.0000
8,0.1030,0.0074
9,0.1084,0.0044
10,0.1232,0.0327
11,0.1382,0.0479
12,0.1248,0.0382
13,0.0994,0.0015
14,0.1217,0.0314
15,0.1074,0.0128
16,0.1227,0.0358
17,0.1766,0.0370
18,0.1073,0.0076
19,0.1903,0.1037
20,0.1378,0.0376
21,0.1558,0.0479
22,0.1388,0.0406
23,0.1363,0.0237
24,0.2122,0.0815
25,0.1480,0.0601
26,0.1882,0.0821
27,0.2448,0.1169
28,0.2063,0.0541
29,0.1185,0.0270
30,0.2720,0.1648
31,0.2746,0.1846
32,0.2752,0.1279
33,0.2914,0.0376
34,0.2833,0.1488
35,0.2592,0.1919
36,0.3030,0.0883
37,0.3169,0.1602
38,0.3465,0.1718
39,0.3454,0.1670
40,0.3149,0.1159
41,0.4005,0.0985
42,0.4502,0.1336
43,0.4707,0.1488
44,0.3716,0.1661
45,0.3897,0.0883
46,0.3872,0.1139
47,0.5299,0.1560
48,0.4599,0.1789
49,0.5334,0.1431
50,0.5466,0.0953
