Round,Avg Accuracy,Std Accuracy
0,0.0963,0.0039
1,0.1057,0.0080
2,0.1466,0.0350
3,0.1872,0.0254
4,0.1938,0.0188
5,0.2052,0.0147
6,0.2365,0.0091
7,0.2766,0.0036
8,0.2971,0.0067
9,0.3110,0.0073
10,0.3199,0.0076
11,0.3287,0.0079
12,0.3405,0.0060
13,0.3548,0.0048
14,0.3672,0.0055
15,0.3761,0.0095
16,0.3820,0.0096
17,0.3944,0.0072
18,0.3988,0.0065
19,0.4065,0.0086
20,0.4111,0.0113
21,0.4128,0.0153
22,0.4145,0.0126
23,0.4185,0.0131
24,0.4229,0.0127
25,0.4267,0.0100
26,0.4261,0.0051
27,0.4285,0.0077
28,0.4351,0.0071
29,0.4378,0.0063
30,0.4399,0.0047
31,0.4410,0.0065
32,0.4441,0.0064
33,0.4448,0.0066
34,0.4495,0.0111
35,0.4543,0.0139
36,0.4588,0.0133
37,0.4636,0.0140
38,0.4649,0.0114
39,0.4638,0.0091
40,0.4642,0.0100
41,0.4648,0.0117
42,0.4651,0.0130
43,0.4618,0.0120
44,0.4573,0.0078
45,0.4587,0.0069
46,0.4627,0.0073
47,0.4652,0.0110
48,0.4691,0.0131
49,0.4720,0.0123
50,0.4738,0.0141
