Round,Avg Accuracy,Std Accuracy
0,0.1037,0.0029
1,0.1248,0.0096
2,0.1567,0.0342
3,0.2061,0.0239
4,0.2288,0.0249
5,0.2723,0.0120
6,0.2746,0.0109
7,0.3104,0.0200
8,0.3198,0.0150
9,0.3459,0.0291
10,0.3676,0.0123
11,0.3689,0.0320
12,0.3984,0.0124
13,0.3978,0.0166
14,0.4159,0.0025
15,0.4193,0.0107
16,0.4270,0.0090
17,0.4366,0.0072
18,0.4440,0.0114
19,0.4444,0.0055
20,0.4553,0.0147
21,0.4576,0.0037
22,0.4608,0.0108
23,0.4580,0.0126
24,0.4680,0.0156
25,0.4659,0.0122
26,0.4718,0.0123
27,0.4637,0.0078
28,0.4665,0.0082
29,0.4619,0.0146
30,0.4763,0.0175
31,0.4681,0.0106
32,0.4684,0.0182
33,0.4620,0.0041
34,0.4679,0.0172
35,0.4665,0.0108
36,0.4671,0.0326
37,0.4666,0.0113
38,0.4676,0.0217
39,0.4762,0.0091
40,0.4732,0.0192
41,0.4802,0.0056
42,0.4798,0.0203
43,0.4796,0.0109
44,0.4834,0.0102
45,0.4836,0.0038
46,0.4867,0.0042
47,0.4802,0.0084
48,0.4843,0.0118
49,0.4815,0.0226
50,0.4836,0.0150
