Round,Accuracy
0,0.0956
1,0.4768
2,0.5538
3,0.5976
4,0.6164
5,0.6369
6,0.6403
7,0.6556
8,0.666
9,0.6716
10,0.6771
11,0.6831
12,0.682
13,0.6826
14,0.6945
15,0.6921
16,0.6934
17,0.6962
18,0.6961
19,0.6989
20,0.704
21,0.7056
22,0.7067
23,0.7049
24,0.7017
25,0.7066
26,0.7091
27,0.711
28,0.712
29,0.7124
30,0.717
31,0.7141
32,0.7132
33,0.7145
34,0.7124
35,0.7167
36,0.7154
37,0.7186
38,0.7183
39,0.7177
40,0.7163
41,0.7185
42,0.7246
43,0.7205
44,0.7182
45,0.7215
46,0.7243
47,0.7223
48,0.7231
49,0.7226
50,0.7217
