Round,Accuracy
0,0.1034
1,0.4902
2,0.5991
3,0.6291
4,0.6521
5,0.6705
6,0.6791
7,0.6872
8,0.6924
9,0.7
10,0.704
11,0.7044
12,0.7111
13,0.7096
14,0.7157
15,0.7167
16,0.7168
17,0.7184
18,0.7197
19,0.7241
20,0.7243
21,0.7253
22,0.7264
23,0.7277
24,0.7263
25,0.7303
26,0.7281
27,0.73
28,0.7286
29,0.7326
30,0.7344
31,0.7367
32,0.7364
33,0.7377
34,0.7323
35,0.7365
36,0.7396
37,0.7351
38,0.7365
39,0.7434
40,0.741
41,0.74
42,0.7421
43,0.7436
44,0.7427
45,0.7438
46,0.7437
47,0.7432
48,0.7381
49,0.7435
50,0.7414
