Round,Accuracy
0,0.0
1,0.4822
2,0.4908
3,0.4916
4,0.4914
5,0.4914
6,0.4983
7,0.4961
8,0.5037
9,0.5114
10,0.5125
11,0.523
12,0.5271
13,0.5286
14,0.5269
15,0.5323
16,0.5329
17,0.532
18,0.5366
19,0.534
20,0.5338
21,0.5374
22,0.5394
23,0.5394
24,0.5462
25,0.5432
26,0.5378
27,0.5454
28,0.5473
29,0.5413
30,0.5415
31,0.548
32,0.5499
33,0.5473
34,0.549
35,0.5518
36,0.5566
37,0.5533
38,0.5576
39,0.5508
40,0.5544
41,0.5512
42,0.5499
43,0.5546
44,0.5538
45,0.5591
46,0.5531
47,0.5508
48,0.5561
49,0.5572
50,0.5551
