Round,Accuracy
0,0.099
1,0.0998
2,0.1
3,0.1
4,0.1004
5,0.1028
6,0.1097
7,0.1204
8,0.1342
9,0.1519
10,0.1705
11,0.1853
12,0.1959
13,0.2016
14,0.205
15,0.2079
16,0.2076
17,0.2048
18,0.2013
19,0.1995
20,0.2005
21,0.2028
22,0.2056
23,0.2109
24,0.2154
25,0.2207
26,0.2263
27,0.23
28,0.2329
29,0.2345
30,0.2341
31,0.2335
32,0.2341
33,0.2355
34,0.2348
35,0.2344
36,0.2347
37,0.237
38,0.2374
39,0.2377
40,0.237
41,0.2371
42,0.2366
43,0.2357
44,0.2356
45,0.2369
46,0.2384
47,0.2406
48,0.242
49,0.244
50,0.2455
