Round,Accuracy
0,0.0856
1,0.1009
2,0.101
3,0.0871
4,0.0958
5,0.0982
6,0.1043
7,0.1009
8,0.101
9,0.1135
10,0.098
11,0.1028
12,0.1009
13,0.0951
14,0.0958
15,0.1135
16,0.101
17,0.1149
18,0.0957
19,0.098
20,0.1028
21,0.1009
22,0.1028
23,0.0958
24,0.1135
25,0.1028
26,0.1135
27,0.0958
28,0.0982
29,0.0952
30,0.1135
31,0.1009
32,0.1032
33,0.1135
34,0.101
35,0.1744
36,0.0972
37,0.0982
38,0.101
39,0.1009
40,0.1135
41,0.0982
42,0.1182
43,0.098
44,0.189
45,0.1032
46,0.1973
47,0.1028
48,0.1218
49,0.1031
50,0.1015
