Round,Accuracy
0,0.1024
1,0.4983
2,0.5308
3,0.5417
4,0.5492
5,0.5527
6,0.5482
7,0.5518
8,0.5533
9,0.551
10,0.5445
11,0.5445
12,0.552
13,0.5503
14,0.5449
15,0.5488
16,0.5486
17,0.5553
18,0.5544
19,0.5529
20,0.5538
21,0.5587
22,0.5548
23,0.5613
24,0.5596
25,0.5591
26,0.5626
27,0.5626
28,0.5654
29,0.5658
30,0.5658
31,0.5641
32,0.5662
33,0.5669
34,0.5716
35,0.5652
36,0.5658
37,0.5705
38,0.5645
39,0.5686
40,0.5656
41,0.5671
42,0.5641
43,0.5714
44,0.5686
45,0.5712
46,0.5639
47,0.5677
48,0.5703
49,0.5718
50,0.5684
