Round,Accuracy
0,0.0308
1,0.4822
2,0.489
3,0.4914
4,0.4938
5,0.4951
6,0.4994
7,0.5056
8,0.5103
9,0.5189
10,0.5224
11,0.5256
12,0.528
13,0.5286
14,0.5329
15,0.5344
16,0.5387
17,0.5346
18,0.5363
19,0.5439
20,0.5452
21,0.5473
22,0.5469
23,0.5465
24,0.5454
25,0.5458
26,0.5462
27,0.5518
28,0.546
29,0.5475
30,0.5508
31,0.5462
32,0.5467
33,0.549
34,0.5439
35,0.5535
36,0.5462
37,0.5516
38,0.5437
39,0.5415
40,0.5486
41,0.5471
42,0.5441
43,0.546
44,0.5437
45,0.5424
46,0.5467
47,0.5434
48,0.5454
49,0.552
50,0.5516
