Round,Accuracy
0,0.0
1,0.4822
2,0.4901
3,0.4895
4,0.4961
5,0.5024
6,0.5045
7,0.5067
8,0.5092
9,0.512
10,0.5148
11,0.5155
12,0.5189
13,0.5237
14,0.5247
15,0.5237
16,0.5269
17,0.5308
18,0.5357
19,0.5381
20,0.534
21,0.5404
22,0.5413
23,0.5428
24,0.5447
25,0.5469
26,0.548
27,0.5482
28,0.551
29,0.5529
30,0.5533
31,0.5486
32,0.5594
33,0.5557
34,0.5561
35,0.5596
36,0.5589
37,0.5574
38,0.5589
39,0.5639
40,0.5583
41,0.563
42,0.5634
43,0.5632
44,0.5637
45,0.5611
46,0.5654
47,0.563
48,0.5669
49,0.5613
50,0.5619
