Round,Accuracy
0,0.0
1,0.4822
2,0.4927
3,0.5
4,0.5056
5,0.5086
6,0.5159
7,0.5217
8,0.5286
9,0.5314
10,0.5318
11,0.5359
12,0.5331
13,0.537
14,0.5419
15,0.5398
16,0.5413
17,0.5441
18,0.5454
19,0.5441
20,0.5516
21,0.5477
22,0.5497
23,0.5492
24,0.5542
25,0.5523
26,0.5544
27,0.5546
28,0.551
29,0.5527
30,0.5508
31,0.5484
32,0.5542
33,0.5561
34,0.5538
35,0.5467
36,0.5514
37,0.5488
38,0.5503
39,0.5499
40,0.5566
41,0.5505
42,0.5553
43,0.5499
44,0.5505
45,0.5503
46,0.5503
47,0.5568
48,0.5492
49,0.5525
50,0.5482
