Round,Accuracy
0,0.0696
1,0.3651
2,0.641
3,0.7726
4,0.7994
5,0.787
6,0.7863
7,0.7977
8,0.7328
9,0.7566
10,0.7719
11,0.778
12,0.7923
13,0.8023
14,0.7897
15,0.7676
16,0.8062
17,0.8376
18,0.8461
19,0.8457
20,0.8408
21,0.844
22,0.8516
23,0.8543
24,0.8602
25,0.8602
26,0.8589
27,0.8571
28,0.8375
29,0.8217
30,0.8219
31,0.83
32,0.8451
33,0.8587
34,0.8611
35,0.8602
36,0.8576
37,0.8561
38,0.8545
39,0.8519
40,0.8342
41,0.8192
42,0.8053
43,0.8072
44,0.8233
45,0.8466
46,0.8611
47,0.8492
48,0.8286
49,0.6864
50,0.5469
