Round,Accuracy
0,0.1002
1,0.1842
2,0.3537
3,0.3768
4,0.384
5,0.3867
6,0.384
7,0.3886
8,0.3801
9,0.3869
10,0.3889
11,0.3855
12,0.3873
13,0.3908
14,0.3894
15,0.3866
16,0.3907
17,0.3852
18,0.3903
19,0.3936
20,0.3957
21,0.392
22,0.3918
23,0.3944
24,0.3917
25,0.3913
26,0.3933
27,0.3887
28,0.3917
29,0.3878
30,0.3824
31,0.3845
32,0.3836
33,0.3768
34,0.381
35,0.3777
36,0.3839
37,0.3795
38,0.3844
39,0.3807
40,0.3821
41,0.3769
42,0.3802
43,0.3785
44,0.3791
45,0.3812
46,0.3824
47,0.3813
48,0.3839
49,0.3861
50,0.3806
