Round,Accuracy
0,0.098
1,0.1795
2,0.3443
3,0.3703
4,0.3759
5,0.3855
6,0.3845
7,0.3857
8,0.3867
9,0.3891
10,0.3859
11,0.3855
12,0.3858
13,0.3829
14,0.3866
15,0.3865
16,0.3859
17,0.3756
18,0.3828
19,0.383
20,0.3788
21,0.381
22,0.3765
23,0.3761
24,0.3729
25,0.3746
26,0.3735
27,0.3765
28,0.3737
29,0.3738
30,0.3748
31,0.3691
32,0.3761
33,0.3789
34,0.3756
35,0.3775
36,0.3681
37,0.3771
38,0.3733
39,0.3802
40,0.375
41,0.3752
42,0.3757
43,0.3783
44,0.3776
45,0.3767
46,0.3772
47,0.3777
48,0.3734
49,0.3743
50,0.3709
