Round,Accuracy
0,0.0977
1,0.2125
2,0.4037
3,0.4338
4,0.444
5,0.4504
6,0.4522
7,0.4491
8,0.4548
9,0.4529
10,0.453
11,0.4546
12,0.4509
13,0.4502
14,0.451
15,0.4493
16,0.4467
17,0.4453
18,0.4471
19,0.4446
20,0.4434
21,0.4428
22,0.4393
23,0.4404
24,0.438
25,0.4384
26,0.4356
27,0.4369
28,0.4328
29,0.4355
30,0.4337
31,0.4336
32,0.4274
33,0.4306
34,0.4305
35,0.429
36,0.4287
37,0.425
38,0.428
39,0.4263
40,0.427
41,0.4278
42,0.4241
43,0.4243
44,0.425
45,0.4207
46,0.4222
47,0.4218
48,0.4159
49,0.4158
50,0.4159
