Round,Accuracy
0,0.1011
1,0.4341
2,0.5093
3,0.5474
4,0.565
5,0.5758
6,0.5875
7,0.5884
8,0.6013
9,0.6055
10,0.6042
11,0.6069
12,0.6115
13,0.6143
14,0.6178
15,0.6194
16,0.6241
17,0.6252
18,0.6273
19,0.6225
20,0.6277
21,0.6311
22,0.6292
23,0.6302
24,0.6327
25,0.6277
26,0.6308
27,0.6334
28,0.6386
29,0.6404
30,0.6342
31,0.635
32,0.6338
33,0.6358
34,0.6364
35,0.6367
36,0.6419
37,0.634
38,0.6395
39,0.6339
40,0.6363
41,0.6377
42,0.6374
43,0.6391
44,0.6411
45,0.636
46,0.6383
47,0.6385
48,0.639
49,0.6364
50,0.6407
