Round,Avg Accuracy,Std Accuracy
0,0.0998,0.0000
1,0.1160,0.0000
2,0.3317,0.0000
3,0.3394,0.0000
4,0.3447,0.0000
5,0.3384,0.0000
6,0.3359,0.0000
7,0.3414,0.0000
8,0.3401,0.0000
9,0.3441,0.0000
10,0.3432,0.0000
11,0.3422,0.0000
12,0.3443,0.0000
13,0.3432,0.0000
14,0.3404,0.0000
15,0.3422,0.0000
16,0.3448,0.0000
17,0.3416,0.0000
18,0.3440,0.0000
19,0.3421,0.0000
20,0.3426,0.0000
21,0.3425,0.0000
22,0.3418,0.0000
23,0.3431,0.0000
24,0.3444,0.0000
25,0.3422,0.0000
26,0.3416,0.0000
27,0.3417,0.0000
28,0.3422,0.0000
29,0.3410,0.0000
30,0.3400,0.0000
31,0.3405,0.0000
32,0.3410,0.0000
33,0.3404,0.0000
34,0.3416,0.0000
35,0.3416,0.0000
36,0.3409,0.0000
37,0.3399,0.0000
38,0.3405,0.0000
39,0.3402,0.0000
40,0.3378,0.0000
41,0.3392,0.0000
42,0.3389,0.0000
43,0.3394,0.0000
44,0.3402,0.0000
45,0.3395,0.0000
46,0.3394,0.0000
47,0.3394,0.0000
48,0.3385,0.0000
49,0.3381,0.0000
50,0.3372,0.0000
