Round,Avg Accuracy,Std Accuracy
0,0.1013,0.0018
1,0.2167,0.0230
2,0.3500,0.0041
3,0.3927,0.0069
4,0.4043,0.0059
5,0.4013,0.0034
6,0.3959,0.0026
7,0.3920,0.0057
8,0.3878,0.0058
9,0.3853,0.0054
10,0.3811,0.0051
11,0.3811,0.0065
12,0.3792,0.0054
13,0.3785,0.0052
14,0.3760,0.0055
15,0.3760,0.0055
16,0.3750,0.0068
17,0.3751,0.0060
18,0.3752,0.0073
19,0.3738,0.0064
20,0.3731,0.0062
21,0.3715,0.0076
22,0.3730,0.0071
23,0.3698,0.0064
24,0.3712,0.0071
25,0.3699,0.0074
26,0.3716,0.0064
27,0.3695,0.0067
28,0.3695,0.0072
29,0.3700,0.0072
30,0.3697,0.0073
31,0.3702,0.0067
32,0.3697,0.0079
33,0.3693,0.0077
34,0.3687,0.0070
35,0.3691,0.0067
36,0.3681,0.0072
37,0.3671,0.0059
38,0.3677,0.0062
39,0.3679,0.0070
40,0.3665,0.0057
41,0.3662,0.0077
42,0.3669,0.0063
43,0.3663,0.0070
44,0.3667,0.0070
45,0.3663,0.0066
46,0.3668,0.0069
47,0.3658,0.0070
48,0.3659,0.0070
49,0.3647,0.0068
50,0.3659,0.0069
