Round,Avg Accuracy,Std Accuracy
0,0.1000,0.0000
1,0.1014,0.0000
2,0.1005,0.0000
3,0.1053,0.0000
4,0.1638,0.0000
5,0.1961,0.0000
6,0.2164,0.0000
7,0.2213,0.0000
8,0.2255,0.0000
9,0.2343,0.0000
10,0.2490,0.0000
11,0.2669,0.0000
12,0.2811,0.0000
13,0.2906,0.0000
14,0.2955,0.0000
15,0.2998,0.0000
16,0.3000,0.0000
17,0.2986,0.0000
18,0.2983,0.0000
19,0.2968,0.0000
20,0.2956,0.0000
21,0.2942,0.0000
22,0.2966,0.0000
23,0.2978,0.0000
24,0.3009,0.0000
25,0.3033,0.0000
26,0.3082,0.0000
27,0.3124,0.0000
28,0.3180,0.0000
29,0.3205,0.0000
30,0.3254,0.0000
31,0.3305,0.0000
32,0.3348,0.0000
33,0.3367,0.0000
34,0.3383,0.0000
35,0.3404,0.0000
36,0.3418,0.0000
37,0.3427,0.0000
38,0.3427,0.0000
39,0.3435,0.0000
40,0.3441,0.0000
41,0.3447,0.0000
42,0.3446,0.0000
43,0.3440,0.0000
44,0.3445,0.0000
45,0.3442,0.0000
46,0.3439,0.0000
47,0.3427,0.0000
48,0.3424,0.0000
49,0.3416,0.0000
50,0.3420,0.0000
