Round,Avg Accuracy,Std Accuracy
0,0.1000,0.0000
1,0.1500,0.0371
2,0.1046,0.0047
3,0.1059,0.0041
4,0.1194,0.0147
5,0.1530,0.0442
6,0.2028,0.0362
7,0.2812,0.0083
8,0.2991,0.0155
9,0.2826,0.0104
10,0.2765,0.0192
11,0.2831,0.0153
12,0.2954,0.0091
13,0.3084,0.0131
14,0.3161,0.0186
15,0.3126,0.0125
16,0.3054,0.0030
17,0.3029,0.0030
18,0.3063,0.0071
19,0.3128,0.0129
20,0.3194,0.0172
21,0.3191,0.0179
22,0.3175,0.0156
23,0.3142,0.0142
24,0.3117,0.0158
25,0.3117,0.0172
26,0.3140,0.0173
27,0.3156,0.0160
28,0.3153,0.0164
29,0.3140,0.0146
30,0.3113,0.0142
31,0.3098,0.0146
32,0.3084,0.0162
33,0.3070,0.0186
34,0.3088,0.0184
35,0.3105,0.0171
36,0.3122,0.0168
37,0.3118,0.0172
38,0.3089,0.0171
39,0.3062,0.0155
40,0.3052,0.0158
41,0.3050,0.0182
42,0.3071,0.0183
43,0.3061,0.0195
44,0.3049,0.0183
45,0.3056,0.0175
46,0.3050,0.0161
47,0.3044,0.0154
48,0.3039,0.0152
49,0.3051,0.0153
50,0.3057,0.0146
