Round,Avg Accuracy,Std Accuracy
0,0.1000,0.0000
1,0.1859,0.0000
2,0.3622,0.0000
3,0.3766,0.0000
4,0.3731,0.0000
5,0.3662,0.0000
6,0.3667,0.0000
7,0.3609,0.0000
8,0.3575,0.0000
9,0.3640,0.0000
10,0.3636,0.0000
11,0.3654,0.0000
12,0.3612,0.0000
13,0.3619,0.0000
14,0.3620,0.0000
15,0.3621,0.0000
16,0.3628,0.0000
17,0.3637,0.0000
18,0.3644,0.0000
19,0.3632,0.0000
20,0.3610,0.0000
21,0.3623,0.0000
22,0.3611,0.0000
23,0.3611,0.0000
24,0.3604,0.0000
25,0.3592,0.0000
26,0.3602,0.0000
27,0.3599,0.0000
28,0.3591,0.0000
29,0.3592,0.0000
30,0.3583,0.0000
31,0.3593,0.0000
32,0.3590,0.0000
33,0.3600,0.0000
34,0.3573,0.0000
35,0.3567,0.0000
36,0.3581,0.0000
37,0.3578,0.0000
38,0.3579,0.0000
39,0.3581,0.0000
40,0.3568,0.0000
41,0.3578,0.0000
42,0.3576,0.0000
43,0.3553,0.0000
44,0.3559,0.0000
45,0.3570,0.0000
46,0.3567,0.0000
47,0.3563,0.0000
48,0.3568,0.0000
49,0.3564,0.0000
50,0.3566,0.0000
