Round,Avg Accuracy,Std Accuracy
0,0.1090,0.0000
1,0.1330,0.0000
2,0.2412,0.0000
3,0.2804,0.0000
4,0.2679,0.0000
5,0.2352,0.0000
6,0.2099,0.0000
7,0.2035,0.0000
8,0.2194,0.0000
9,0.2527,0.0000
10,0.2793,0.0000
11,0.2933,0.0000
12,0.2985,0.0000
13,0.3002,0.0000
14,0.2985,0.0000
15,0.2914,0.0000
16,0.2881,0.0000
17,0.2893,0.0000
18,0.2893,0.0000
19,0.2908,0.0000
20,0.2941,0.0000
21,0.2973,0.0000
22,0.2959,0.0000
23,0.2947,0.0000
24,0.2999,0.0000
25,0.3025,0.0000
26,0.3048,0.0000
27,0.3079,0.0000
28,0.3106,0.0000
29,0.3129,0.0000
30,0.3146,0.0000
31,0.3166,0.0000
32,0.3177,0.0000
33,0.3171,0.0000
34,0.3166,0.0000
35,0.3146,0.0000
36,0.3143,0.0000
37,0.3106,0.0000
38,0.3063,0.0000
39,0.3001,0.0000
40,0.2969,0.0000
41,0.2957,0.0000
42,0.2980,0.0000
43,0.3016,0.0000
44,0.3069,0.0000
45,0.3095,0.0000
46,0.3109,0.0000
47,0.3116,0.0000
48,0.3108,0.0000
49,0.3106,0.0000
50,0.2923,0.0000
