Round,Avg Accuracy,Std Accuracy
0,0.0965,0.0035
1,0.1906,0.0047
2,0.3557,0.0066
3,0.3716,0.0050
4,0.3702,0.0029
5,0.3643,0.0020
6,0.3635,0.0033
7,0.3599,0.0010
8,0.3582,0.0007
9,0.3605,0.0035
10,0.3591,0.0044
11,0.3599,0.0055
12,0.3586,0.0026
13,0.3584,0.0035
14,0.3586,0.0034
15,0.3577,0.0044
16,0.3588,0.0040
17,0.3583,0.0054
18,0.3591,0.0053
19,0.3601,0.0031
20,0.3586,0.0024
21,0.3586,0.0037
22,0.3587,0.0024
23,0.3580,0.0030
24,0.3574,0.0030
25,0.3560,0.0032
26,0.3576,0.0027
27,0.3572,0.0027
28,0.3565,0.0025
29,0.3574,0.0018
30,0.3563,0.0020
31,0.3557,0.0037
32,0.3564,0.0026
33,0.3564,0.0035
34,0.3548,0.0025
35,0.3539,0.0028
36,0.3550,0.0031
37,0.3543,0.0035
38,0.3552,0.0027
39,0.3554,0.0026
40,0.3541,0.0027
41,0.3546,0.0032
42,0.3552,0.0023
43,0.3537,0.0017
44,0.3539,0.0020
45,0.3539,0.0031
46,0.3543,0.0024
47,0.3547,0.0016
48,0.3553,0.0015
49,0.3543,0.0021
50,0.3551,0.0014
