Round,Accuracy
0,0.1014
1,0.2136
2,0.3344
3,0.362
4,0.2799
5,0.2669
6,0.21
7,0.2238
8,0.1975
9,0.2128
10,0.2119
11,0.2095
12,0.2465
13,0.2447
14,0.2575
15,0.2574
16,0.2668
17,0.2709
18,0.2705
19,0.2741
20,0.2746
21,0.2723
22,0.2636
23,0.2633
24,0.2676
25,0.2646
26,0.263
27,0.2669
28,0.2644
29,0.2693
30,0.2642
31,0.2724
32,0.2682
33,0.274
34,0.2742
35,0.2686
36,0.2657
37,0.2565
38,0.2548
39,0.2451
40,0.2346
41,0.2112
42,0.2234
43,0.2452
44,0.253
45,0.2595
46,0.2671
47,0.271
48,0.2707
49,0.2742
50,0.2666
